#scalar perturbations for mode k = 1.000000000000e+00 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf             20:omega_scf             21:delta0_scf            22:delta1_scf         
       3.173556543986e+01       7.246071961188e-05       3.160360407591e+00      -9.075176235206e-01      -2.568746528238e-03      -6.635793261798e-03      -1.584070916543e-05      -1.327223410415e-03       2.370031268773e+00      -9.079328302419e-01       3.047703799985e-03       2.996313691640e-03       3.245011794574e-02      -3.590673075940e-01      -1.991287636985e-02      -1.983263155436e+01       0.000000000000e+00      -1.981135481222e+01      -1.818033122265e-04       1.327118350558e-02      -1.981135481222e+01      -4.120701592418e-01 
       3.184231463165e+01       7.271792130842e-05       3.239133427996e+00      -8.256626685969e-01      -2.247297263436e-03      -5.843011693455e-03      -1.408180321516e-05      -1.168660453031e-03       2.429156253449e+00      -8.260944580117e-01       2.982313673552e-03       2.925964484293e-03       3.873874460253e-02      -3.558330643476e-01      -2.284168538096e-02      -1.986607687445e+01       0.000000000000e+00      -1.984478073699e+01      -1.815701111228e-04       1.326652588334e-02      -1.984478073699e+01      -4.130023727901e-01 
       3.196663546292e+01       7.301757394259e-05       3.316198916873e+00      -7.280896865602e-01      -1.857127196938e-03      -4.879480104372e-03      -1.190345047877e-05      -9.759457386441e-04       2.487010166945e+00      -7.285391279816e-01       2.918586162572e-03       2.857139033770e-03       4.562902626047e-02      -3.514815171179e-01      -2.600106668141e-02      -1.990488241058e+01       0.000000000000e+00      -1.988356371652e+01      -1.812993580012e-04       1.326110570404e-02      -1.988356371652e+01      -4.140858564271e-01 
       3.209095629419e+01       7.331734902802e-05       3.377129990909e+00      -6.285560211811e-01      -1.451580773145e-03      -3.876634654381e-03      -9.592183671026e-06      -7.753675563478e-04       2.532765346179e+00      -6.290212001364e-01       2.868225455581e-03       2.802481451421e-03       5.195774032384e-02      -3.465506196058e-01      -2.884577155552e-02      -1.994353153100e+01       0.000000000000e+00      -1.992219031395e+01      -1.810294972368e-04       1.325568995187e-02      -1.992219031395e+01      -4.151670043038e-01 
       3.221527712546e+01       7.361724656471e-05       3.421641607525e+00      -5.275469121707e-01      -1.032473094711e-03      -2.838926781545e-03      -7.156142428905e-06      -5.678162127075e-04       2.566207763223e+00      -5.280257870194e-01       2.831169981065e-03       2.761993064315e-03       5.763361459095e-02      -3.411010271730e-01      -3.133432187525e-02      -1.998202435450e+01       0.000000000000e+00      -1.996066064796e+01      -1.807605229584e-04       1.325027862141e-02      -1.996066064796e+01      -4.162458252215e-01 
       3.233959795673e+01       7.391726655267e-05       3.449529183585e+00      -4.255542629325e-01      -6.017157410740e-04      -1.771051027625e-03      -4.604391962370e-06      -3.542306398707e-04       2.587183719406e+00      -4.260446728310e-01       2.807300623115e-03       2.735603725228e-03       6.257551145905e-02      -3.352008971593e-01      -3.343070684953e-02      -2.002036141423e+01       0.000000000000e+00      -1.999897525158e+01      -1.804924297922e-04       1.324487170725e-02      -1.999897525158e+01      -4.173223279026e-01 
       3.246391878801e+01       7.421740899189e-05       3.460669507077e+00      -3.230742230516e-01      -1.613081091072e-04      -6.779245997691e-04      -1.946904449696e-06      -1.355943080128e-04       2.595600530109e+00      -3.235738965579e-01       2.796442378348e-03       2.723172971212e-03       6.671359486897e-02      -3.289248422115e-01      -3.510489434835e-02      -2.005854365221e+01       0.000000000000e+00      -2.003713506672e+01      -1.802252117336e-04       1.323946920399e-02      -2.003713506672e+01      -4.183965210148e-01 
       3.256560166780e+01       7.446298863302e-05       3.457299228323e+00      -2.392405039632e-01       2.046295700695e-04       2.313546681580e-04       2.977285975108e-07       4.627102105688e-05       2.593123938712e+00      -2.397459947997e-01       2.797076039419e-03       2.723239186660e-03       6.945997177463e-02      -3.235678316523e-01      -3.614362671426e-02      -2.008965899757e+01       0.000000000000e+00      -2.006823209695e+01      -1.800072992254e-04       1.323505373414e-02      -2.006823209695e+01      -4.192734001006e-01 
       3.266728454760e+01       7.470865019060e-05       3.442714562514e+00      -1.556860550883e-01       5.744623092784e-04       1.151215821750e-03       2.599492494801e-06       2.302531013796e-04       2.582237065746e+00      -1.561957260507e-01       2.806110149777e-03       2.732356717152e-03       7.160491183637e-02      -3.180585378587e-01      -3.687439924725e-02      -2.012067259344e+01       0.000000000000e+00      -2.009922739981e+01      -1.797899653647e-04       1.323064120851e-02      -2.009922739981e+01      -4.201487446462e-01 
       3.276896742739e+01       7.495439366463e-05       3.416970283512e+00      -7.268198730624e-02       9.469906760431e-04       2.078698674431e-03       4.951664023507e-06       4.157598724373e-04       2.562980822782e+00      -7.319415585149e-02       2.823370854518e-03       2.750348698333e-03       7.312947556670e-02      -3.124441802897e-01      -3.729069165823e-02      -2.015158554196e+01       0.000000000000e+00      -2.013012207740e+01      -1.795732075743e-04       1.322623162414e-02      -2.013012207740e+01      -4.210225593725e-01 
       3.287065030719e+01       7.520021905512e-05       3.380157564533e+00       9.502602396057e-03       1.320991442554e-03       3.010781272040e-03       7.347168228973e-06       6.021869179248e-04       2.535423416540e+00       8.989658907383e-03       2.848662557972e-03       2.777010107305e-03       7.402095481717e-02      -3.067729038286e-01      -3.738911924301e-02      -2.018239911216e+01       0.000000000000e+00      -2.016091739869e+01      -1.793570225169e-04       1.322182497809e-02      -2.016091739869e+01      -4.218948490104e-01 
       3.297233318699e+01       7.544612636206e-05       3.332403672377e+00       9.060157878126e-02       1.695222027016e-03       3.944390247301e-03       9.778599795100e-06       7.889195366887e-04       2.499660120140e+00       9.008961762380e-02       2.881768767540e-03       2.812108765891e-03       7.427300374205e-02      -3.010932670104e-01      -3.716946680095e-02      -2.021311473454e+01       0.000000000000e+00      -2.019161479411e+01      -1.791414077291e-04       1.321742126743e-02      -2.019161479411e+01      -4.227656183077e-01 
       3.307401606678e+01       7.569211558545e-05       3.273871510678e+00       1.703526380737e-01       2.068424476993e-03       4.876411281739e-03       1.223824389480e-05       9.753348351654e-04       2.455812931089e+00       1.698434457231e-01       2.922452962723e-03       2.855386449671e-03       7.388566847166e-02      -2.954537560453e-01      -3.663467426779e-02      -2.024373399540e+01       0.000000000000e+00      -2.022221584990e+01      -1.789263599575e-04       1.321302048923e-02      -2.022221584990e+01      -4.236348720363e-01 
       3.321643739577e+01       7.603679618367e-05       3.174151848780e+00       2.792994921608e-01       2.586999686936e-03       6.173174249089e-03       1.571545525016e-05       1.234703352937e-03       2.381095254116e+00       2.787972248533e-01       2.991686705236e-03       2.929210023994e-03       7.228153768487e-02      -2.877133082551e-01      -3.536786940793e-02      -2.028646195287e+01       0.000000000000e+00      -2.026491834528e+01      -1.786261035105e-04       1.320686149824e-02      -2.026491834528e+01      -4.248498466154e-01 
       3.335885872475e+01       7.638163748547e-05       3.054337708765e+00       3.844082497596e-01       3.097558444573e-03       7.451944669407e-03       1.920940259132e-05       1.490473728781e-03       2.291305476882e+00       3.839165014755e-01       3.074521113431e-03       3.017666173568e-03       6.947454293454e-02      -2.802735048481e-01      -3.352162612942e-02      -2.032900953550e+01       0.000000000000e+00      -2.030744050850e+01      -1.783269466886e-04       1.320070824636e-02      -2.030744050850e+01      -4.260618706946e-01 
       3.350128005373e+01       7.672663949083e-05       2.915213841917e+00       4.850148708229e-01       3.596587113413e-03       8.703991987544e-03       2.269631146789e-05       1.740899748974e-03       2.187031649115e+00       4.845372559017e-01       3.170129964316e-03       3.119817590176e-03       6.552578812830e-02      -2.732562497734e-01      -3.113349342337e-02      -2.037138249689e+01       0.000000000000e+00      -2.034978809303e+01      -1.780288823252e-04       1.319456072558e-02      -2.034978809303e+01      -4.272709577525e-01 
       3.364370138272e+01       7.707180219977e-05       2.757687642090e+00       5.804851829509e-01       4.080592073453e-03       9.920623115774e-03       2.615165232685e-05       1.984242685962e-03       2.068953801383e+00       5.800253118438e-01       3.277627929520e-03       3.234651936842e-03       6.051811874599e-02      -2.667747136785e-01      -2.825125340810e-02      -2.041358706133e+01       0.000000000000e+00      -2.039196732297e+01      -1.777319033750e-04       1.318841892789e-02      -2.039196732297e+01      -4.284771214601e-01 
       3.378612271170e+01       7.741712561228e-05       2.582783153994e+00       6.702188679508e-01       4.546123350488e-03       1.109324052456e-02       2.955028826835e-05       2.218782916960e-03       1.937839454817e+00       6.697803219866e-01       3.396076253134e-03       3.361090286843e-03       5.455430951315e-02      -2.609312200385e-01      -2.493190347400e-02      -2.045562988084e+01       0.000000000000e+00      -2.043398485020e+01      -1.774360026330e-04       1.318228284529e-02      -2.043398485020e+01      -4.296803757044e-01 
       3.392854404068e+01       7.776260972836e-05       2.391634398441e+00       7.536531399974e-01       4.989798358287e-03       1.221339998437e-02       3.286663182282e-05       2.442831472852e-03       1.794538618601e+00       7.532394455533e-01       3.524488556625e-03       3.497995875616e-03       4.775487525643e-02      -2.558154068042e-01      -2.124046909228e-02      -2.049751799077e+01       0.000000000000e+00      -2.047584770992e+01      -1.771411736289e-04       1.317615246983e-02      -2.047584770992e+01      -4.308807346069e-01 
       3.407439919090e+01       7.811659013297e-05       2.180333505323e+00       8.320249605447e-01       5.418079205827e-03       1.329759611039e-02       3.615061911037e-05       2.659687540720e-03       1.636121215316e+00       8.316402873795e-01       3.665249666646e-03       3.647811900347e-03       4.006745805392e-02      -2.514091498763e-01      -1.714942378202e-02      -2.054026339171e+01       0.000000000000e+00      -2.051856729531e+01      -1.768403401475e-04       1.316988019604e-02      -2.051856729531e+01      -4.321070486467e-01 
       3.422025434112e+01       7.847073908379e-05       1.954724381224e+00       9.027305863452e-01       5.816573982090e-03       1.430959430420e-02       3.929326886275e-05       2.862103653707e-03       1.466968148885e+00       9.023784341096e-01       3.814239679478e-03       3.806045690231e-03       3.180555534659e-02      -2.479089734432e-01      -1.282619896183e-02      -2.058286249673e+01       0.000000000000e+00      -2.056114062856e+01      -1.765406168524e-04       1.316361389101e-02      -2.056114062856e+01      -4.333303568454e-01 
       3.436610949134e+01       7.882505658083e-05       1.716331933453e+00       9.653101993247e-01       6.182025150896e-03       1.524121360297e-02       4.226677952540e-05       3.048443470813e-03       1.288222599571e+00       9.649939247083e-01       3.970283851276e-03       3.971348173054e-03       2.313870642647e-02      -2.453602589960e-01      -8.357504779591e-03      -2.062532379194e+01       0.000000000000e+00      -2.060357619565e+01      -1.762419974904e-04       1.315735354624e-02      -2.060357619565e+01      -4.345506752318e-01 
       3.451196464156e+01       7.917954262408e-05       1.466764912048e+00       1.019359115800e+00       6.511354725948e-03       1.608469963362e-02       4.504367263640e-05       3.217155965658e-03       1.101090652573e+00       1.019081904277e+00       4.132182491511e-03       4.142347954178e-03       1.424315382350e-02      -2.437892542408e-01      -3.832261339910e-03      -2.066765596642e+01       0.000000000000e+00      -2.064588268549e+01      -1.759444755814e-04       1.315109915322e-02      -2.064588268549e+01      -4.357680201449e-01 
       3.465781979178e+01       7.953419721354e-05       1.207705211858e+00       1.064530306148e+00       6.801684740436e-03       1.683278615079e-02       4.759697401974e-05       3.366787734796e-03       9.068332784774e-01       1.064295145903e+00       4.298718056766e-03       4.317661679529e-03       5.298226038164e-03      -2.432027587812e-01       6.602044694416e-04      -2.070986785620e+01       0.000000000000e+00      -2.068806893394e+01      -1.756480449404e-04       1.314485070347e-02      -2.068806893394e+01      -4.369824082388e-01 
       3.480367494200e+01       7.988902034921e-05       9.408964057187e-01       1.100536707312e+00       7.050361984880e-03       1.747875188063e-02       4.990043873162e-05       3.495994367367e-03       7.067577370638e-01       1.100346362485e+00       4.468662408479e-03       4.495904476630e-03      -3.517404893389e-03      -2.435881172992e-01       5.032006532170e-03      -2.075196838579e+01       0.000000000000e+00      -2.073014386535e+01      -1.753526999937e-04       1.313860818852e-02      -2.073014386535e+01      -4.381938564830e-01 
       3.494953009222e+01       8.024401203110e-05       6.681318150572e-01       1.127153142875e+00       7.254983882794e-03       1.801647550326e-02       5.192879710000e-05       3.603551443346e-03       5.022086342626e-01       1.127010125674e+00       4.640784199756e-03       4.675700300425e-03      -1.202944641228e-02      -2.449136062855e-01       9.198515343648e-03      -2.079396651000e+01       0.000000000000e+00      -2.077211643439e+01      -1.750584348162e-04       1.313237159992e-02      -2.077211643439e+01      -4.394023821613e-01 
       3.509538524244e+01       8.059917225920e-05       3.912423830085e-01       1.144217736934e+00       7.413415788670e-03       1.844049336800e-02       5.365795670489e-05       3.688366077726e-03       2.945588306586e-01       1.144124286076e+00       4.813856114995e-03       4.855691769252e-03      -2.007155336189e-02      -2.471292579756e-01       1.308007281971e-02      -2.083587115808e+01       0.000000000000e+00      -2.081399557013e+01      -1.747652440123e-04       1.312614092923e-02      -2.081399557013e+01      -4.406080028663e-01 
       3.524124039265e+01       8.095450103352e-05       1.120843993088e-01       1.151632855607e+00       7.523809917453e-03       1.874604553602e-02       5.506522012083e-05       3.749486129789e-03       8.520023839208e-02       1.151590914183e+00       4.986662078250e-03       5.034549600317e-03      -2.748867297459e-02      -2.501680773314e-01       1.660357520766e-02      -2.087769117979e+01       0.000000000000e+00      -2.085579012220e+01      -1.744731225410e-04       1.311991616805e-02      -2.085579012220e+01      -4.418107364897e-01 
       3.535822168808e+01       8.123960982414e-05      -1.121885978033e-01       1.150582532820e+00       7.576584994951e-03       1.890276412274e-02       5.594699087407e-05       3.780836417821e-03      -8.300207961928e-02       1.150583091957e+00       5.124257571747e-03       5.176307459104e-03      -3.289034883785e-02      -2.531449674433e-01       1.912656900818e-02      -2.091117713857e+01       0.000000000000e+00      -2.088925568411e+01      -1.742395992327e-04       1.311492794117e-02      -2.088925568411e+01      -4.427732998301e-01 
       3.546684862767e+01       8.150445431935e-05      -3.198313541002e-01       1.144040271128e+00       7.596461403985e-03       1.897622984372e-02       5.655941075245e-05       3.795534681086e-03      -2.387363874320e-01       1.144081078175e+00       5.250652833931e-03       5.305978688945e-03      -3.740828431358e-02      -2.562933859587e-01       2.119978272849e-02      -2.094223179845e+01       0.000000000000e+00      -2.092029142822e+01      -1.740233641717e-04       1.311029934956e-02      -2.092029142822e+01      -4.436654764155e-01 
       3.557547556727e+01       8.176939230143e-05      -5.260938673603e-01       1.132168860168e+00       7.587862370319e-03       1.897916410501e-02       5.696549689553e-05       3.796125647095e-03      -3.934399193133e-01       1.132250523640e+00       5.375237309230e-03       5.433246183026e-03      -4.139967691548e-02      -2.597676147242e-01       2.299254261131e-02      -2.097325162799e+01       0.000000000000e+00      -2.095129236544e+01      -1.738077150053e-04       1.310567402389e-02      -2.095129236544e+01      -4.445560776067e-01 
       3.568410250687e+01       8.203442377035e-05      -7.302121719810e-01       1.115019321173e+00       7.550480812173e-03       1.891071747502e-02       5.715849651651e-05       3.782439373819e-03      -5.465397589768e-01       1.115142298165e+00       5.497546324123e-03       5.557627008089e-03      -4.482514103026e-02      -2.635213811230e-01       2.448790637539e-02      -2.100424001197e+01       0.000000000000e+00      -2.098226188050e+01      -1.735926502203e-04       1.310105196071e-02      -2.098226188050e+01      -4.454451111755e-01 
       3.579272944646e+01       8.229954872614e-05      -9.314309763893e-01       1.092662233481e+00       7.484117134646e-03       1.877030370836e-02       5.713234747028e-05       3.754358559033e-03      -6.974694790106e-01       1.092826824510e+00       5.617127893404e-03       5.678657644993e-03      -4.765207345886e-02      -2.675057743333e-01       2.567243695129e-02      -2.103520024547e+01       0.000000000000e+00      -2.101320326841e+01      -1.733781675608e-04       1.309643315657e-02      -2.101320326841e+01      -4.463325849652e-01 
       3.590135638606e+01       8.256476716877e-05      -1.129006550994e+00       1.065187445153e+00       7.388681622225e-03       1.855760709663e-02       5.688174824014e-05       3.711820010974e-03      -8.456713065525e-01       1.065393797010e+00       5.733544076798e-03       5.795895363961e-03      -4.985499601553e-02      -2.716698411701e-01       2.653633877807e-02      -2.106613552391e+01       0.000000000000e+00      -2.104411972453e+01      -1.731642655693e-04       1.309181760802e-02      -2.104411972453e+01      -4.472185068854e-01 
       3.600998332566e+01       8.283007909826e-05      -1.322209453685e+00       1.032703711987e+00       7.264194949964e-03       1.827258595687e-02       5.640217010709e-05       3.654815346025e-03      -9.905981671295e-01       1.032951809578e+00       5.846372566074e-03       5.908919739565e-03      -5.141578698234e-02      -2.759611817346e-01       2.707353930763e-02      -2.109704893379e+01       0.000000000000e+00      -2.107501433528e+01      -1.729509421602e-04       1.308720531162e-02      -2.107501433528e+01      -4.481028849068e-01 
       3.611994822663e+01       8.309875410416e-05      -1.512609620441e+00       9.948481817828e-01       7.108720854786e-03       1.791062824345e-02       5.567965616503e-05       3.582422082620e-03      -1.133427889906e+00       9.951383517965e-01       5.956521890530e-03       6.018638724480e-03      -5.233091880373e-02      -2.803805599016e-01       2.728224191899e-02      -2.112832386702e+01       0.000000000000e+00      -2.110627026142e+01      -1.727355790251e-04       1.308253951439e-02      -2.110627026142e+01      -4.489965915080e-01 
       3.622991312760e+01       8.336752491406e-05      -1.697079875322e+00       9.521407211019e-01       6.923867300159e-03       1.747532733087e-02       5.471571151345e-05       3.495358852251e-03      -1.271814787247e+00       9.524726059569e-01       6.062177546780e-03       6.123246826516e-03      -5.257400968558e-02      -2.848203227314e-01       2.715530951653e-02      -2.115958238126e+01       0.000000000000e+00      -2.113750979221e+01      -1.725208053555e-04       1.307787704283e-02      -2.113750979221e+01      -4.498887325472e-01 
       3.633987802857e+01       8.363639152795e-05      -1.874924731597e+00       9.047503667780e-01       6.710008681166e-03       1.696751132816e-02       5.350830082103e-05       3.393791239976e-03      -1.405237195289e+00       9.051234373951e-01       6.162958407084e-03       6.222384578128e-03      -5.214986090152e-02      -2.892253943211e-01       2.669817040412e-02      -2.119082728590e+01       0.000000000000e+00      -2.116873573699e+01      -1.723066195025e-04       1.307321789340e-02      -2.116873573699e+01      -4.507793164484e-01 
       3.644984292954e+01       8.390535394584e-05      -2.045474602006e+00       8.528637698850e-01       6.467637847742e-03       1.638830259612e-02       5.205634345371e-05       3.277943685802e-03      -1.533192855542e+00       8.532773176091e-01       6.258505105932e-03       6.315720265629e-03      -5.107108569508e-02      -2.935417481036e-01       2.592006474639e-02      -2.122206124320e+01       0.000000000000e+00      -2.119995075795e+01      -1.720930197871e-04       1.306856206254e-02      -2.119995075795e+01      -4.516683516747e-01 
       3.655980783051e+01       8.417441216774e-05      -2.208088314589e+00       7.966844549334e-01       6.197365649277e-03       1.573911585975e-02       5.035974018459e-05       3.148099107503e-03      -1.655200801461e+00       7.971375940472e-01       6.348481237637e-03       6.402950708346e-03      -4.935789975887e-02      -2.977170303153e-01       2.483390712024e-02      -2.125328676160e+01       0.000000000000e+00      -2.123115736347e+01      -1.718800044417e-04       1.306390954671e-02      -2.123115736347e+01      -4.525558467216e-01 
       3.666977273148e+01       8.444356619363e-05      -2.362155513677e+00       7.364320346918e-01       5.899919839446e-03       1.502165599193e-02       4.841940583362e-05       3.004598457857e-03      -1.770803159703e+00       7.369237134753e-01       6.432574389423e-03       6.483801816222e-03      -4.703782256146e-02      -3.017011581351e-01       2.345610646570e-02      -2.128450618993e+01       0.000000000000e+00      -2.126235790230e+01      -1.716675720241e-04       1.305926034236e-02      -2.126235790230e+01      -4.534418101096e-01 
       3.677973763245e+01       8.471281602352e-05      -2.507098947653e+00       6.723413571392e-01       5.576143542014e-03       1.423791518031e-02       4.623727765829e-05       2.847840158063e-03      -1.879566866206e+00       6.728703497389e-01       6.510497278969e-03       6.558029206976e-03      -4.414529492708e-02      -3.054468875300e-01       2.180634635320e-02      -2.131572171204e+01       0.000000000000e+00      -2.129355455825e+01      -1.714557206500e-04       1.305461444598e-02      -2.129355455825e+01      -4.543262503773e-01 
       3.688649631285e+01       8.497430705459e-05      -2.638573933627e+00       6.066832891769e-01       5.237522400826e-03       1.341576838319e-02       4.389026859027e-05       2.683399548618e-03      -1.978231454312e+00       6.072471570338e-01       6.579997308958e-03       6.623552094640e-03      -4.082816045495e-02      -3.088137318141e-01       1.996599859241e-02      -2.134602526331e+01       0.000000000000e+00      -2.132383981570e+01      -1.712506008742e-04       1.305010717023e-02      -2.132383981570e+01      -4.551834541756e-01 
       3.699325499324e+01       8.523588838444e-05      -2.760476075754e+00       5.378823098075e-01       4.875959185667e-03       1.253562201447e-02       4.132184584842e-05       2.507357633381e-03      -2.069720055445e+00       5.384795757598e-01       6.643220214807e-03       6.682460675704e-03      -3.705277542848e-02      -3.118778293910e-01       1.791394244535e-02      -2.137632871960e+01       0.000000000000e+00      -2.135412500002e+01      -1.710460257686e-04       1.304560300581e-02      -2.135412500002e+01      -4.560392382623e-01 
       3.710001367363e+01       8.549756001307e-05      -2.872377790865e+00       4.661894261832e-01       4.492524485524e-03       1.160004544862e-02       3.853663230260e-05       2.320228288768e-03      -2.153711816861e+00       4.668184757185e-01       6.699975397750e-03       6.734612854057e-03      -3.286665997220e-02      -3.146063122571e-01       1.567555948829e-02      -2.140663361153e+01       0.000000000000e+00      -2.138441164181e+01      -1.708419942733e-04       1.304110194948e-02      -2.138441164181e+01      -4.568936104608e-01 
       3.720677235403e+01       8.575932194047e-05      -2.973887727613e+00       3.918657153646e-01       4.088381485683e-03       1.061184075861e-02       3.554019774534e-05       2.122571936640e-03      -2.229913043808e+00       3.925247682402e-01       6.750097340419e-03       6.779893554348e-03      -2.832151296377e-02      -3.169704456032e-01       1.327807987508e-02      -2.143694131113e+01       0.000000000000e+00      -2.141470111302e+01      -1.706385046575e-04       1.303660399803e-02      -2.141470111302e+01      -4.577465785854e-01 
       3.731353103442e+01       8.602117416664e-05      -3.064652137515e+00       3.151813436326e-01       3.664782624253e-03       9.574034283762e-03       3.233905925552e-05       1.914993858112e-03      -2.298058227115e+00       3.158684680443e-01       6.793445849142e-03       6.818214394917e-03      -2.347259966552e-02      -3.189459138168e-01       1.075026427610e-02      -2.146725303034e+01       0.000000000000e+00      -2.144499462553e+01      -1.704355557226e-04       1.303210914825e-02      -2.144499462553e+01      -4.585981504346e-01 
       3.742028971481e+01       8.628311669159e-05      -3.144356108584e+00       2.364146166718e-01       3.223066027927e-03       8.489867491572e-03       2.894067376750e-05       1.698142366062e-03      -2.357910970391e+00       2.371277693542e-01       6.829906547303e-03       6.849513611421e-03      -1.837810289643e-02      -3.205130548297e-01       8.122070551389e-03      -2.149756982012e+01       0.000000000000e+00      -2.147529323025e+01      -1.702331459846e-04       1.302761739693e-02      -2.147529323025e+01      -4.594483337849e-01 
       3.752704839520e+01       8.654514951531e-05      -3.212724653047e+00       1.558509940245e-01       2.764651889679e-03       7.362788008510e-03       2.535343329193e-05       1.472707011370e-03      -2.409264807288e+00       1.565880021606e-01       6.859391075019e-03       6.873755688739e-03      -1.309844660757e-02      -3.216570386598e-01       5.424309744846e-03      -2.152789257012e+01       0.000000000000e+00      -2.150559781678e+01      -1.700312739807e-04       1.302312874087e-02      -2.150559781678e+01      -4.602971363850e-01 
       3.763380707560e+01       8.680727263780e-05      -3.269523645198e+00       7.378198205916e-02       2.291036421625e-03       6.196438192663e-03       2.158664756642e-05       1.239416297590e-03      -2.451943902352e+00       7.454049295615e-02       6.881837202535e-03       6.890930911565e-03      -7.695599519276e-03      -3.223679896618e-01       2.688295195383e-03      -2.155822200899e+01       0.000000000000e+00      -2.153590911369e+01      -1.698299385113e-04       1.301864317687e-02      -2.153590911369e+01      -4.611445659494e-01 
       3.771584365167e+01       8.700875727108e-05      -3.305186418608e+00       9.880653563241e-03       1.917748884984e-03       5.275890472588e-03       1.857651750513e-05       1.055289953774e-03      -2.478753827650e+00       1.065401828147e-02       6.894279682140e-03       6.899336197887e-03      -3.499600553396e-03      -3.226168492771e-01       5.796213106916e-04      -2.158153296760e+01       0.000000000000e+00      -2.155920614607e+01      -1.696755897362e-04       1.301519843371e-02      -2.155920614607e+01      -4.617948281705e-01 
       3.779788022773e+01       8.721029522440e-05      -3.333832654861e+00      -5.459836361067e-02       1.537149649880e-03       4.336214618918e-03       1.547137393528e-05       8.673372625327e-04      -2.500302509788e+00      -5.381158153637e-02       6.902538512531e-03       6.903594457132e-03       7.034708778519e-04      -3.226068631928e-01      -1.518846210490e-03      -2.160484840887e+01       0.000000000000e+00      -2.158250767376e+01      -1.695215563486e-04       1.301175551303e-02      -2.158250767376e+01      -4.624442876318e-01 
       3.787991680380e+01       8.741188649777e-05      -3.355406873822e+00      -1.195177319861e-01       1.150000129941e-03       3.379272222291e-03       1.227650969652e-05       6.759305642447e-04      -2.516548217363e+00      -1.187190443569e-01       6.906617016437e-03       6.903731270932e-03       4.885203366259e-03      -3.223395948714e-01      -3.593073404463e-03      -2.162816847204e+01       0.000000000000e+00      -2.160581383596e+01      -1.693678376150e-04       1.300831441339e-02      -2.160581383596e+01      -4.630929477796e-01 
       3.796195337987e+01       8.761353109118e-05      -3.369868561686e+00      -1.847393934382e-01       7.570817576755e-04       2.406977984981e-03       8.997515065433e-06       4.814528239011e-04      -2.527460435042e+00      -1.839304868955e-01       6.906527551822e-03       6.899780518173e-03       9.017503413204e-03      -3.218183259757e-01      -5.629274407516e-03      -2.165149324189e+01       0.000000000000e+00      -2.162912471745e+01      -1.692144327493e-04       1.300487513334e-02      -2.162912471745e+01      -4.637408120418e-01 
       3.804398995594e+01       8.781522900464e-05      -3.377192258065e+00      -2.501248364397e-01       3.591946841845e-04       1.421294263721e-03       5.640265331520e-06       2.842965396599e-04      -2.533019931572e+00      -2.493073487090e-01       6.902291363351e-03       6.891784093971e-03       1.307279539025e-02      -3.210480262898e-01      -7.614008814498e-03      -2.167482274962e+01       0.000000000000e+00      -2.165244034938e+01      -1.690613413426e-04       1.300143767143e-02      -2.165244034938e+01      -4.643878838257e-01 
       3.812602653201e+01       8.801698023814e-05      -3.377367612091e+00      -3.155351788952e-01      -4.284288168952e-05       4.242279103373e-04       2.210910565017e-06       8.486311092906e-05      -2.533218811525e+00      -3.147106418798e-01       6.893938615622e-03       6.879791822371e-03       1.702421308905e-02      -3.200353105960e-01      -9.534274205618e-03      -2.169815697360e+01       0.000000000000e+00      -2.167576071012e+01      -1.689085626681e-04       1.299800202623e-02      -2.167576071012e+01      -4.650341665163e-01 
       3.815507790692e+01       8.808843860208e-05      -3.375716215271e+00      -3.386785667426e-01      -1.860538106223e-04       6.879502167841e-05       9.803947661134e-07       1.376925230705e-05      -2.532004248272e+00      -3.378519592387e-01       6.890000727917e-03       6.874597557716e-03       1.839368358562e-02      -3.196200570615e-01      -1.019646456781e-02      -2.170642137319e+01       0.000000000000e+00      -2.168402020337e+01      -1.688545344176e-04       1.299678580647e-02      -2.168402020337e+01      -4.652628441675e-01 
       3.818412928183e+01       8.815990365267e-05      -3.373169502134e+00      -3.618015366687e-01      -3.296433573615e-04      -2.877163870443e-04      -2.580669641284e-07      -5.754038247671e-05      -2.530118253861e+00      -3.609731617822e-01       6.885553394826e-03       6.868912112436e-03       1.974573717425e-02      -3.191758289637e-01      -1.084846315252e-02      -2.171468635066e+01       0.000000000000e+00      -2.169228027606e+01      -1.688005452576e-04       1.299556981429e-02      -2.169228027606e+01      -4.654914234322e-01 
       3.820791121516e+01       8.821841109590e-05      -3.370418891210e+00      -3.807108995457e-01      -4.474436980159e-04      -5.803005872687e-04      -1.277598905023e-06      -1.160632945002e-04      -2.528075012450e+00      -3.798811903804e-01       6.881534994675e-03       6.863894307772e-03       2.083881183913e-02      -3.187909110833e-01      -1.137424464591e-02      -2.172145262344e+01       0.000000000000e+00      -2.169904253487e+01      -1.687563779296e-04       1.299457455245e-02      -2.169904253487e+01      -4.656784690451e-01 
