#scalar perturbations for mode k = 1.000000000000e-04 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_scf             19:theta_scf             20:omega_scf             21:delta0_scf            22:delta1_scf         
       1.011717295861e+00       2.186906130097e-06      -3.407522236106e-09      -2.869947481604e-18       1.160729991407e-14       2.901824978518e-14       6.234819386669e-24       5.803649957037e-15      -2.555641677080e-09      -2.869951768270e-18       6.011166903943e-01       6.990296997325e-01      -3.407522235639e-09      -4.256922250504e-18       4.100072723952e-10      -2.555641677806e-09       0.000000000000e+00      -2.337249441102e-09       2.414607730617e-19       1.476066689034e-10      -2.337249441102e-09      -3.781218920353e-10 
       1.014870943132e+00       2.193736542914e-06      -3.428776875750e-09      -2.896844377084e-18       1.171629751963e-14       2.929074379908e-14       6.332740879140e-24       5.858148759817e-15      -2.571582656812e-09      -2.896848688847e-18       6.011118028546e-01       6.990235195088e-01      -3.428776875277e-09      -4.296841826165e-18       4.125669433958e-10      -2.571582657548e-09       0.000000000000e+00      -2.341284232484e-09       2.707100727536e-19       1.476023719335e-10      -2.341284232484e-09      -3.892716199275e-10 
       1.018024590403e+00       2.200567136090e-06      -3.450097238961e-09      -2.923908617133e-18       1.182597487866e-14       2.956493719665e-14       6.431889651900e-24       5.912987439330e-15      -2.587572929221e-09      -2.923912954045e-18       6.011086380722e-01       6.990190533850e-01      -3.450097238482e-09      -4.337010083385e-18       4.151345744885e-10      -2.587572929965e-09       0.000000000000e+00      -2.347816273414e-09       2.852913075027e-19       1.475988854407e-10      -2.347816273414e-09      -4.026479471830e-10 
       1.021178237674e+00       2.207397869950e-06      -3.471483511024e-09      -2.951140717692e-18       1.193633592034e-14       2.984083980085e-14       6.532277982579e-24       5.968167960170e-15      -2.603612633268e-09      -2.951145079806e-18       6.011073157067e-01       6.990164239268e-01      -3.471483510539e-09      -4.377427792095e-18       4.177101654958e-10      -2.603612634022e-09       0.000000000000e+00      -2.357238467418e-09       2.845171092118e-19       1.475962945902e-10      -2.357238467418e-09      -4.177175077010e-10 
       1.024331884945e+00       2.214228702420e-06      -3.492935883164e-09      -2.978541196188e-18       1.204738244476e-14       3.011845611189e-14       6.633917047146e-24       6.023691222379e-15      -2.619701912373e-09      -2.978545583555e-18       6.011079103100e-01       6.990157095159e-01      -3.492935882672e-09      -4.418095723715e-18       4.202937162248e-10      -2.619701913136e-09       0.000000000000e+00      -2.369841012758e-09       2.682423179443e-19       1.475946433169e-10      -2.369841012758e-09      -4.338845191834e-10 
       1.027485532216e+00       2.221059589248e-06      -3.514454543875e-09      -3.006110571538e-18       1.215911531203e-14       3.039778828008e-14       6.736817543156e-24       6.079557656015e-15      -2.635840907906e-09      -3.006114984211e-18       6.011104242539e-01       6.990169169205e-01      -3.514454543377e-09      -4.459014651151e-18       4.228852265069e-10      -2.635840908679e-09       0.000000000000e+00      -2.385803724345e-09       2.368770551021e-19       1.475939315451e-10      -2.385803724345e-09      -4.505043914800e-10 
       1.030639179487e+00       2.227890488009e-06      -3.536039670916e-09      -3.033849364097e-18       1.227153932017e-14       3.067884830043e-14       6.840992416612e-24       6.135769660085e-15      -2.652029753187e-09      -3.033853802125e-18       6.011146956110e-01       6.990198868971e-01      -3.536039670413e-09      -4.500185348758e-18       4.254846964694e-10      -2.652029753969e-09       0.000000000000e+00      -2.405187136451e-09       1.914026215048e-19       1.475941144056e-10      -2.405187136451e-09      -4.668987539864e-10 
       1.033792826758e+00       2.234721359768e-06      -3.557691421793e-09      -3.061758095531e-18       1.238465314212e-14       3.096163285531e-14       6.946451295983e-24       6.192326571061e-15      -2.668268566345e-09      -3.061762558964e-18       6.011205889505e-01       6.990244889584e-01      -3.557691421283e-09      -4.541608592222e-18       4.280921264060e-10      -2.668268567136e-09       0.000000000000e+00      -2.427923025562e-09       1.333868598496e-19       1.475951038362e-10      -2.427923025562e-09      -4.823736557407e-10 
       1.037591649909e+00       2.242949611101e-06      -3.583861349984e-09      -3.095602805358e-18       1.252183101849e-14       3.130457754623e-14       7.075208782875e-24       6.260915509247e-15      -2.687896012488e-09      -3.095607299459e-18       6.011293674062e-01       6.990317275765e-01      -3.583861349467e-09      -4.591842670324e-18       4.312435562325e-10      -2.687896013291e-09       0.000000000000e+00      -2.459459493420e-09       4.995047023940e-20       1.475971826634e-10      -2.459459493420e-09      -4.988204625184e-10 
       1.041390473060e+00       2.251177726942e-06      -3.610128291565e-09      -3.129695773015e-18       1.266001796824e-14       3.165004492059e-14       7.205867558828e-24       6.330008984118e-15      -2.707596218674e-09      -3.129700297856e-18       6.011394592650e-01       6.990403022900e-01      -3.610128291040e-09      -4.642445682967e-18       4.344065369739e-10      -2.707596219489e-09       0.000000000000e+00      -2.494915706705e-09      -4.362952672830e-20       1.475999564913e-10      -2.494915706705e-09      -5.117995300066e-10 
       1.045189296210e+00       2.259405675347e-06      -3.636492316775e-09      -3.164037914895e-18       1.279921962369e-14       3.199804905922e-14       7.338449484868e-24       6.399609811844e-15      -2.727369237581e-09      -3.164042470546e-18       6.011501237880e-01       6.990494731641e-01      -3.636492316242e-09      -4.693418990722e-18       4.375810693093e-10      -2.727369238408e-09       0.000000000000e+00      -2.533345389585e-09      -1.413646569704e-19       1.476030843383e-10      -2.533345389585e-09      -5.203163476053e-10 
       1.048988119361e+00       2.267633449480e-06      -3.662953403656e-09      -3.198630147552e-18       1.293943868062e-14       3.234859670156e-14       7.472975064877e-24       6.469719340312e-15      -2.747215052742e-09      -3.198634734083e-18       6.011606218533e-01       6.990585034330e-01      -3.662953403116e-09      -4.744763954414e-18       4.407671540819e-10      -2.747215053582e-09       0.000000000000e+00      -2.573514054635e-09      -2.363962403345e-19       1.476061966592e-10      -2.573514054635e-09      -5.236170657286e-10 
       1.052786942512e+00       2.275861057971e-06      -3.689511437033e-09      -3.233473386819e-18       1.308067884570e-14       3.270169711426e-14       7.609465628417e-24       6.540339422852e-15      -2.767133577775e-09      -3.233478004298e-18       6.011702020051e-01       6.990666390734e-01      -3.689511436484e-09      -4.796481934235e-18       4.439647920622e-10      -2.767133578626e-09       0.000000000000e+00      -2.613954742981e-09      -3.214560743938e-19       1.476089207708e-10      -2.613954742981e-09      -5.212913385879e-10 
       1.056585765662e+00       2.284088534830e-06      -3.716166215020e-09      -3.268568546954e-18       1.322294475336e-14       3.305736188341e-14       7.747943378421e-24       6.611472376682e-15      -2.787124661265e-09      -3.268573195450e-18       6.011781537198e-01       6.990731681617e-01      -3.716166214464e-09      -4.848574288896e-18       4.471739839243e-10      -2.787124662129e-09       0.000000000000e+00      -2.653067280353e-09      -3.894354007542e-19       1.476109084750e-10      -2.653067280353e-09      -5.133612300501e-10 
       1.059693270792e+00       2.290818692174e-06      -3.738042045631e-09      -3.297464975983e-18       1.334008465240e-14       3.335021163099e-14       7.862712734363e-24       6.670042326199e-15      -2.803531534223e-09      -3.297469649901e-18       6.011830607531e-01       6.990769235914e-01      -3.738042045068e-09      -4.891466091869e-18       4.498077517710e-10      -2.803531535097e-09       0.000000000000e+00      -2.682955157822e-09      -4.279758303590e-19       1.476117762879e-10      -2.682955157822e-09      -5.030484284391e-10 
       1.062800775921e+00       2.297548829118e-06      -3.759982250445e-09      -3.326531086641e-18       1.345791719909e-14       3.364479299773e-14       7.978839688733e-24       6.728958599545e-15      -2.819986687834e-09      -3.326535786026e-18       6.011862114384e-01       6.990789318624e-01      -3.759982249875e-09      -4.934610057765e-18       4.524492515830e-10      -2.819986688718e-09       0.000000000000e+00      -2.710092609126e-09      -4.483244447555e-19       1.476118224721e-10      -2.710092609126e-09      -4.898415023904e-10 
       1.065908281050e+00       2.304278984004e-06      -3.781986633943e-09      -3.355767375166e-18       1.357643970191e-14       3.394109925479e-14       8.096333704431e-24       6.788219850957e-15      -2.836489975457e-09      -3.355772100064e-18       6.011875256304e-01       6.990791075715e-01      -3.781986633367e-09      -4.978006926212e-18       4.550984834834e-10      -2.836489976352e-09       0.000000000000e+00      -2.733832346036e-09      -4.488922997069e-19       1.476109587837e-10      -2.733832346036e-09      -4.744616418992e-10 
       1.069015786179e+00       2.311009199789e-06      -3.804054993513e-09      -3.385174336227e-18       1.369565880570e-14       3.423914701425e-14       8.215209894787e-24       6.847829402850e-15      -2.853041245135e-09      -3.385179086682e-18       6.011868576560e-01       6.990773031539e-01      -3.804054992931e-09      -5.021657435292e-18       4.577554475058e-10      -2.853041246040e-09       0.000000000000e+00      -2.753723503408e-09      -4.292604809953e-19       1.476091414694e-10      -2.753723503408e-09      -4.577865363215e-10 
       1.072123291308e+00       2.317739520672e-06      -3.826187129567e-09      -3.414752462910e-18       1.381557381607e-14       3.453893454017e-14       8.335479103521e-24       6.907786908033e-15      -2.869640347175e-09      -3.414757238966e-18       6.011842810394e-01       6.990735872894e-01      -3.826187128978e-09      -5.065562321514e-18       4.604201436240e-10      -2.869640348091e-09       0.000000000000e+00      -2.769551573868e-09      -3.902590031475e-19       1.476063744718e-10      -2.769551573868e-09      -4.407891891569e-10 
       1.075230796437e+00       2.324469988096e-06      -3.848382855195e-09      -3.444502246786e-18       1.393618680182e-14       3.484046700454e-14       8.457153878969e-24       6.968093400908e-15      -2.886287141396e-09      -3.444507048487e-18       6.011799207111e-01       6.990680815745e-01      -3.848382854599e-09      -5.109722319877e-18       4.630925716507e-10      -2.886287142323e-09       0.000000000000e+00      -2.781357789077e-09      -3.339200333099e-19       1.476027096506e-10      -2.781357789077e-09      -4.244659254962e-10 
       1.078338301567e+00       2.331200641050e-06      -3.870642006643e-09      -3.474424178056e-18       1.405750219507e-14       3.514375548767e-14       8.580248280020e-24       7.028751097534e-15      -2.902981504982e-09      -3.474429005446e-18       6.011739551738e-01       6.990609620541e-01      -3.870642006040e-09      -5.154138164005e-18       4.657727314061e-10      -2.902981505920e-09       0.000000000000e+00      -2.789433967172e-09      -2.633299621802e-19       1.475982446897e-10      -2.789433967172e-09      -4.097641854484e-10 
       1.081904577500e+00       2.338925234523e-06      -3.896265339395e-09      -3.508976356322e-18       1.419759194148e-14       3.549397985370e-14       8.723278860058e-24       7.098795970739e-15      -2.922199004546e-09      -3.508981213249e-18       6.011655862841e-01       6.990512527286e-01      -3.896265338783e-09      -5.205427497507e-18       4.688580993482e-10      -2.922199005496e-09       0.000000000000e+00      -2.794777632843e-09      -1.698354471516e-19       1.475923167175e-10      -2.794777632843e-09      -3.959622346023e-10 
       1.084792824867e+00       2.345181447714e-06      -3.917078103366e-09      -3.537126540870e-18       1.431172866885e-14       3.577932167213e-14       8.840511246645e-24       7.155864334426e-15      -2.937808577525e-09      -3.537131421760e-18       6.011579482598e-01       6.990425162413e-01      -3.917078102748e-09      -5.247214009202e-18       4.713643324295e-10      -2.937808578484e-09       0.000000000000e+00      -2.796727373954e-09      -8.872871384887e-20       1.475870608750e-10      -2.796727373954e-09      -3.878410399359e-10 
       1.087681072234e+00       2.351437890666e-06      -3.937945416300e-09      -3.565426735105e-18       1.442647633321e-14       3.606619083302e-14       8.959002936204e-24       7.213238166603e-15      -2.953459062225e-09      -3.565431639995e-18       6.011499098870e-01       6.990333649458e-01      -3.937945415675e-09      -5.289223481520e-18       4.738772436339e-10      -2.953459063195e-09       0.000000000000e+00      -2.797259617482e-09      -6.836864197488e-21       1.475815732244e-10      -2.797259617482e-09      -3.828556116192e-10 
       1.090569319600e+00       2.357694567507e-06      -3.958867276596e-09      -3.593877330372e-18       1.454183538309e-14       3.635458845773e-14       9.078763371719e-24       7.270917691546e-15      -2.969150457447e-09      -3.593882259300e-18       6.011418498675e-01       6.990241782002e-01      -3.958867275965e-09      -5.331456501189e-18       4.763968325541e-10      -2.969150458427e-09       0.000000000000e+00      -2.797083455184e-09       7.217181597929e-20       1.475760290776e-10      -2.797083455184e-09      -3.812102127399e-10 
       1.093457566967e+00       2.363951476643e-06      -3.979843718260e-09      -3.622478718145e-18       1.465780862845e-14       3.664452157113e-14       9.199803474147e-24       7.328904314226e-15      -2.984882788695e-09      -3.622483671148e-18       6.011341139375e-01       6.990153020945e-01      -3.979843717622e-09      -5.373913655043e-18       4.789230987374e-10      -2.984882789686e-09       0.000000000000e+00      -2.796918538835e-09       1.448520445185e-19       1.475706071815e-10      -2.796918538835e-09      -3.829518116772e-10 
       1.096345814334e+00       2.370208611560e-06      -4.000874810771e-09      -3.651231290278e-18       1.477439905370e-14       3.693599763425e-14       9.322134305898e-24       7.387199526851e-15      -3.000656108078e-09      -3.651236267394e-18       6.011270328031e-01       6.990070666943e-01      -4.000874810127e-09      -5.416595530272e-18       4.814560418932e-10      -3.000656109080e-09       0.000000000000e+00      -2.797463408795e-09       2.081098445617e-19       1.475654828004e-10      -2.797463408795e-09      -3.879794829932e-10 
       1.099234061701e+00       2.376465953302e-06      -4.021960655055e-09      -3.680135439254e-18       1.489160425122e-14       3.722901062805e-14       9.445763481233e-24       7.445802125609e-15      -3.016470491291e-09      -3.680140440519e-18       6.011209937377e-01       6.989998623937e-01      -4.021960654404e-09      -5.459502714677e-18       4.839956616497e-10      -3.016470492303e-09       0.000000000000e+00      -2.799368459082e-09       2.593226522044e-19       1.475608188400e-10      -2.799368459082e-09      -3.960594350418e-10 
       1.102122309067e+00       2.382723480665e-06      -4.043101379739e-09      -3.709191558398e-18       1.500943007488e-14       3.752357518721e-14       9.570703859169e-24       7.504715037442e-15      -3.032326034804e-09      -3.709196583848e-18       6.011162129237e-01       6.989939061739e-01      -4.043101379081e-09      -5.502635796880e-18       4.865419576628e-10      -3.032326035827e-09       0.000000000000e+00      -2.803214962567e-09       2.963789528888e-19       1.475567580596e-10      -2.803214962567e-09      -4.068420425755e-10 
       1.105772901062e+00       2.390632886298e-06      -4.069900895584e-09      -3.746135003056e-18       1.515924402701e-14       3.789811006752e-14       9.730512396684e-24       7.579622013503e-15      -3.052425671688e-09      -3.746140059127e-18       6.011123452779e-01       6.989885421368e-01      -4.069900894916e-09      -5.557477855007e-18       4.897698930187e-10      -3.052425672724e-09       0.000000000000e+00      -2.811619322090e-09       3.206200809786e-19       1.475526666284e-10      -2.811619322090e-09      -4.236312543050e-10 
       1.109423493057e+00       2.398542475868e-06      -4.096788668318e-09      -3.783322658562e-18       1.531005061808e-14       3.827512654520e-14       9.892449487218e-24       7.655025309039e-15      -3.072591501238e-09      -3.783327745310e-18       6.011112068977e-01       6.989859014070e-01      -4.096788667642e-09      -5.612682934262e-18       4.930084937854e-10      -3.072591502288e-09       0.000000000000e+00      -2.824693097386e-09       3.180728467911e-19       1.475498816962e-10      -2.824693097386e-09      -4.429297866830e-10 
       1.113074085052e+00       2.406452178730e-06      -4.123765052130e-09      -3.820755327055e-18       1.546185841778e-14       3.865464604445e-14       1.005653920119e-23       7.730929208889e-15      -3.092823789097e-09      -3.820760444535e-18       6.011128164448e-01       6.989860074317e-01      -4.123765051445e-09      -5.668252231088e-18       4.962577600023e-10      -3.092823790161e-09       0.000000000000e+00      -2.842941379094e-09       2.885522783206e-19       1.475484670509e-10      -2.842941379094e-09      -4.634989429027e-10 
       1.116724677047e+00       2.414361921297e-06      -4.150830387260e-09      -3.858433813852e-18       1.561466370726e-14       3.903665926815e-14       1.022279773944e-23       7.807331853630e-15      -3.113122790445e-09      -3.858438962121e-18       6.011171661112e-01       6.989888595699e-01      -4.150830386566e-09      -5.724186945116e-18       4.995176912404e-10      -3.113122791523e-09       0.000000000000e+00      -2.866568874658e-09       2.334886448709e-19       1.475483845856e-10      -2.866568874658e-09      -4.840013909031e-10 
       1.120375269042e+00       2.422271634924e-06      -4.177984976701e-09      -3.896358927200e-18       1.576847775970e-14       3.942119439925e-14       1.039125121319e-23       7.884238879851e-15      -3.133488732526e-09      -3.896364106311e-18       6.011238271566e-01       6.989940330529e-01      -4.177984975998e-09      -5.780488278921e-18       5.027882871990e-10      -3.133488733618e-09       0.000000000000e+00      -2.895456058070e-09       1.559540475967e-19       1.475494951681e-10      -2.895456058070e-09      -5.030582933528e-10 
       1.124025861037e+00       2.430181263437e-06      -4.205229065348e-09      -3.934531477812e-18       1.592329616812e-14       3.980824042030e-14       1.056191568931e-23       7.961648084059e-15      -3.153921799011e-09      -3.934536687818e-18       6.011324135417e-01       6.990011480063e-01      -4.205229064636e-09      -5.837157437579e-18       5.060695481772e-10      -3.153921800118e-09       0.000000000000e+00      -2.929138219065e-09       6.066096342388e-20       1.475515684741e-10      -2.929138219065e-09      -5.193200099489e-10 
       1.127676453032e+00       2.438090759763e-06      -4.232562818891e-09      -3.972952278232e-18       1.607912807506e-14       4.019782018766e-14       1.073481634389e-23       8.039564037532e-15      -3.174422114168e-09      -3.972957519186e-18       6.011421995078e-01       6.990094806647e-01      -4.232562818169e-09      -5.894195628072e-18       5.093614751419e-10      -3.174422115289e-09       0.000000000000e+00      -2.966795219468e-09      -4.614543158613e-20       1.475542976197e-10      -2.966795219468e-09      -5.315498497490e-10 
       1.131327045027e+00       2.446000102583e-06      -4.259986306805e-09      -4.011622142032e-18       1.623597386269e-14       4.058993465674e-14       1.090997291730e-23       8.117986931347e-15      -3.194989730104e-09      -4.011627413985e-18       6.011524802269e-01       6.990183298439e-01      -4.259986306074e-09      -5.951604058506e-18       5.126640690342e-10      -3.194989731239e-09       0.000000000000e+00      -3.007262054924e-09      -1.568654126877e-19       1.475573231736e-10      -3.007262054924e-09      -5.387229483985e-10 
       1.134977637022e+00       2.453909281605e-06      -4.287499494774e-09      -4.050541882883e-18       1.639383598360e-14       4.098458995900e-14       1.108740673117e-23       8.196917991801e-15      -3.215624621080e-09      -4.050547185884e-18       6.011624799545e-01       6.990269185812e-01      -4.287499494033e-09      -6.009383937192e-18       5.159773303317e-10      -3.215624622230e-09       0.000000000000e+00      -3.049072408988e-09      -2.630045531592e-19       1.475602584742e-10      -3.049072408988e-09      -5.401363012526e-10 
       1.138628229017e+00       2.461818316224e-06      -4.315102248972e-09      -4.089712313607e-18       1.655272212896e-14       4.138180532241e-14       1.126714306716e-23       8.276361064482e-15      -3.236326686729e-09      -4.089717647707e-18       6.011713629487e-01       6.990344113385e-01      -4.315102248222e-09      -6.067536471681e-18       5.193012596247e-10      -3.236326687894e-09       0.000000000000e+00      -3.090545346930e-09      -3.557220870413e-19       1.475627206749e-10      -3.090545346930e-09      -5.355170176096e-10 
       1.142507343133e+00       2.470222323572e-06      -4.344530796125e-09      -4.131610387982e-18       1.672267293160e-14       4.180668232900e-14       1.146067421288e-23       8.361336465800e-15      -3.258398097094e-09      -4.131615755181e-18       6.011789026612e-01       6.990404918278e-01      -4.344530795364e-09      -6.129739002776e-18       5.228449535591e-10      -3.258398098274e-09       0.000000000000e+00      -3.132276376237e-09      -4.302606157190e-19       1.475644282843e-10      -3.132276376237e-09      -5.242758244912e-10 
       1.145483801485e+00       2.476670702787e-06      -4.367179598045e-09      -4.163952081989e-18       1.685386666743e-14       4.213466666857e-14       1.161096924247e-23       8.426933333714e-15      -3.275384698534e-09      -4.163957474621e-18       6.011828615005e-01       6.990433414384e-01      -4.367179597276e-09      -6.177754352662e-18       5.255722107904e-10      -3.275384699727e-09       0.000000000000e+00      -3.161426866636e-09      -4.656062174490e-19       1.475648901923e-10      -3.161426866636e-09      -5.117971227026e-10 
       1.148460259837e+00       2.483119080947e-06      -4.389887386052e-09      -4.196461974737e-18       1.698574559290e-14       4.246436398225e-14       1.176283747734e-23       8.492872796449e-15      -3.292415539539e-09      -4.196467392835e-18       6.011850320656e-01       6.990444085267e-01      -4.389887385275e-09      -6.226019736374e-18       5.283065609193e-10      -3.292415540744e-09       0.000000000000e+00      -3.187246385765e-09      -4.790994474607e-19       1.475644914950e-10      -3.187246385765e-09      -4.967302799080e-10 
       1.150909041848e+00       2.488424295109e-06      -4.408613543372e-09      -4.223334827371e-18       1.709475589585e-14       4.273688973961e-14       1.188896795533e-23       8.547377947923e-15      -3.306460157529e-09      -4.223340266443e-18       6.011854394389e-01       6.990439094788e-01      -4.408613542588e-09      -6.265916404792e-18       5.305614745256e-10      -3.306460158745e-09       0.000000000000e+00      -3.205582475888e-09      -4.729067082686e-19       1.475634691763e-10      -3.205582475888e-09      -4.830183851683e-10 
       1.153357823860e+00       2.493729557388e-06      -4.427379368989e-09      -4.250322063607e-18       1.720423564677e-14       4.301058911691e-14       1.201618138412e-23       8.602117823383e-15      -3.320534526742e-09      -4.250327523675e-18       6.011844924745e-01       6.990420565926e-01      -4.427379368199e-09      -6.305983112088e-18       5.328211888997e-10      -3.320534527968e-09       0.000000000000e+00      -3.221082122354e-09      -4.511201175082e-19       1.475618046874e-10      -3.221082122354e-09      -4.687143741297e-10 
       1.155806605871e+00       2.499034891290e-06      -4.446184750574e-09      -4.277423924275e-18       1.731418389452e-14       4.328545973629e-14       1.214448359418e-23       8.657091947258e-15      -3.334638562930e-09      -4.277429405362e-18       6.011822494427e-01       6.990389059582e-01      -4.446184749777e-09      -6.346220218329e-18       5.350857042310e-10      -3.334638564167e-09       0.000000000000e+00      -3.233677832121e-09      -4.144775586789e-19       1.475595087668e-10      -3.233677832121e-09      -4.544092491663e-10 
       1.158255387883e+00       2.504340319240e-06      -4.465029581475e-09      -4.304640649525e-18       1.742459588886e-14       4.356148972215e-14       1.227387774371e-23       8.712297944429e-15      -3.348772186106e-09      -4.304646151650e-18       6.011788645231e-01       6.990346089951e-01      -4.465029580672e-09      -6.386628082904e-18       5.373550203988e-10      -3.348772187354e-09       0.000000000000e+00      -3.243430727306e-09      -3.643681823149e-19       1.475566158710e-10      -3.243430727306e-09      -4.406970953984e-10 
       1.160704169894e+00       2.509645860271e-06      -4.483913765501e-09      -4.331972478884e-18       1.753547801881e-14       4.383869504703e-14       1.240437480579e-23       8.767739009405e-15      -3.362935324125e-09      -4.331978002067e-18       6.011743905017e-01       6.990292181068e-01      -4.483913764690e-09      -6.427207064576e-18       5.396291371256e-10      -3.362935325383e-09       0.000000000000e+00      -3.250525925853e-09      -3.027509134765e-19       1.475531821009e-10      -3.250525925853e-09      -4.281436049713e-10 
       1.163152951905e+00       2.514951532744e-06      -4.502837222423e-09      -4.359419651342e-18       1.764683274648e-14       4.411708186621e-14       1.253598305805e-23       8.823416373242e-15      -3.377127916817e-09      -4.359425195606e-18       6.011689720328e-01       6.990228767021e-01      -4.502837221606e-09      -6.467957521565e-18       5.419080543529e-10      -3.377127918086e-09       0.000000000000e+00      -3.255260914673e-09      -2.320607784683e-19       1.475492832174e-10      -3.255260914673e-09      -4.172578077856e-10 
       1.165627189556e+00       2.520312510048e-06      -4.521997216853e-09      -4.387269534304e-18       1.775982184296e-14       4.439955460740e-14       1.267009240585e-23       8.879910921479e-15      -3.391497912640e-09      -4.387275099888e-18       6.011627935806e-01       6.990157570420e-01      -4.521997216029e-09      -6.509306111704e-18       5.442155370111e-10      -3.391497913919e-09       0.000000000000e+00      -3.258049031798e-09      -1.542663392711e-19       1.475449675698e-10      -3.258049031798e-09      -4.083911852832e-10 
       1.168101427206e+00       2.525673649085e-06      -4.541197197141e-09      -4.415237660147e-18       1.787329146006e-14       4.468322865015e-14       1.280534816436e-23       8.936645730029e-15      -3.405897897855e-09      -4.415243247073e-18       6.011561375475e-01       6.990081509605e-01      -4.541197196310e-09      -6.550830494700e-18       5.465279201651e-10      -3.405897899146e-09       0.000000000000e+00      -3.259310294606e-09      -7.313419327142e-20       1.475403858828e-10      -3.259310294606e-09      -4.020120016131e-10 
       1.170575664856e+00       2.531034955929e-06      -4.560437141921e-09      -4.443324274428e-18       1.798724447327e-14       4.496811118318e-14       1.294175908390e-23       8.993622236636e-15      -3.420327856441e-09      -4.443329882717e-18       6.011492338570e-01       6.990002885420e-01      -4.560437141083e-09      -6.592531039063e-18       5.488452034366e-10      -3.420327857742e-09       0.000000000000e+00      -3.259575988334e-09       8.188970694513e-21       1.475356602722e-10      -3.259575988334e-09      -3.983567447789e-10 
       1.173049902507e+00       2.536396436306e-06      -4.579717054878e-09      -4.471529622657e-18       1.810168302595e-14       4.525420756488e-14       1.307933343854e-23       9.050841512977e-15      -3.434787791159e-09      -4.471535252329e-18       6.011423316205e-01       6.989924175525e-01      -4.579717054033e-09      -6.634408113235e-18       5.511673866482e-10      -3.434787792471e-09       0.000000000000e+00      -3.259403349533e-09       8.659909386278e-20       1.475309190628e-10      -3.259403349533e-09      -3.975492257820e-10 
       1.175524140157e+00       2.541758088427e-06      -4.599036964234e-09      -4.499853950448e-18       1.821660627224e-14       4.554151568061e-14       1.321807730272e-23       9.108303136122e-15      -3.449277723175e-09      -4.499859601524e-18       6.011357191053e-01       6.989848263835e-01      -4.599036963381e-09      -6.676462085751e-18       5.534944697195e-10      -3.449277724499e-09       0.000000000000e+00      -3.259352793148e-09       1.591812104203e-19       1.475262931621e-10      -3.259352793148e-09      -3.996020689066e-10 
       1.177998377807e+00       2.547119902991e-06      -4.618396920252e-09      -4.528297503671e-18       1.833201266365e-14       4.583003165912e-14       1.335799616847e-23       9.166006331824e-15      -3.463797690189e-09      -4.528303176172e-18       6.011296843263e-01       6.989778047034e-01      -4.618396919392e-09      -6.718693325386e-18       5.558264523212e-10      -3.463797691523e-09       0.000000000000e+00      -3.259967157471e-09       2.233033916713e-19       1.475219094211e-10      -3.259967157471e-09      -4.044226375136e-10 
       1.180472615458e+00       2.552481870352e-06      -4.637796994436e-09      -4.556860528584e-18       1.844790698673e-14       4.611976746682e-14       1.349910015688e-23       9.223953493365e-15      -3.478347745827e-09      -4.556866222531e-18       6.011244163559e-01       6.989715418279e-01      -4.637796993570e-09      -6.761102201286e-18       5.581633340491e-10      -3.478347747173e-09       0.000000000000e+00      -3.261753885586e-09       2.766662596032e-19       1.475178851642e-10      -3.261753885586e-09      -4.118220666961e-10 
       1.183385675688e+00       2.558794996099e-06      -4.660689349713e-09      -4.590642866222e-18       1.858498614223e-14       4.646246535557e-14       1.366676145959e-23       9.292493071114e-15      -3.495517012284e-09      -4.590648585445e-18       6.011194344805e-01       6.989653790167e-01      -4.660689348837e-09      -6.811260764088e-18       5.609209568654e-10      -3.495517013643e-09       0.000000000000e+00      -3.265978272211e-09       3.231548572794e-19       1.475137495694e-10      -3.265978272211e-09      -4.234625601959e-10 
       1.186298735918e+00       2.565108281609e-06      -4.683637621295e-09      -4.624591557748e-18       1.872273750053e-14       4.680684375133e-14       1.383608244586e-23       9.361368750266e-15      -3.512728215971e-09      -4.624597302274e-18       6.011161610584e-01       6.989609181491e-01      -4.683637620411e-09      -6.861666677528e-18       5.636853705010e-10      -3.512728217343e-09       0.000000000000e+00      -3.273096667659e-09       3.498263683071e-19       1.475103969410e-10      -3.273096667659e-09      -4.377177752256e-10 
       1.189211796148e+00       2.571421691363e-06      -4.706642005675e-09      -4.658707008407e-18       1.886116946089e-14       4.715292365223e-14       1.400708004365e-23       9.430584730447e-15      -3.529981504256e-09      -4.658712778264e-18       6.011146990099e-01       6.989582642488e-01      -4.706642004782e-09      -6.912320547347e-18       5.664565745463e-10      -3.529981505642e-09       0.000000000000e+00      -3.283608961056e-09       3.552854450163e-19       1.475079249195e-10      -3.283608961056e-09      -4.538970339564e-10 
       1.192124856379e+00       2.577735187910e-06      -4.729702711191e-09      -4.692989624930e-18       1.900028857301e-14       4.750072143253e-14       1.417976992367e-23       9.500144286507e-15      -3.547277033393e-09      -4.692995420143e-18       6.011150768299e-01       6.989574481692e-01      -4.729702710289e-09      -6.963222980764e-18       5.692345690239e-10      -3.547277034792e-09       0.000000000000e+00      -3.297862870395e-09       3.390834470277e-19       1.475063839864e-10      -3.297862870395e-09      -4.712230769622e-10 
